"","ReefName","CullSiteName","Year","MaxCPUE","CPUE","Total","Bottomtime","cots_density_cpue","cots_problem","x","y","benthic_class","geomorphic_class","dist_to_benth","dist_to_geo","infill_benth","infill_geo"
"120","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_125",2021,0.0708333333333333,0.0464285714285714,26,560,0.0464285714285714,1,147.7048,-18.8836,"Rubble","Back Reef Slope",56.3193984960039,43.888676212192,"Rubble","Back Reef Slope"
"121","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_125",2022,0.00895522388059702,0.00597014925373134,4,670,0.00597014925373134,0,147.7048,-18.8836,"Rubble","Back Reef Slope",56.3193984960039,43.888676212192,"Rubble","Back Reef Slope"
"122","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_125",2023,0.05,0.0317596566523605,74,2330,0.0317596566523605,1,147.7048,-18.8836,"Rubble","Back Reef Slope",56.3193984960039,43.888676212192,"Rubble","Back Reef Slope"
"123","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_125",2024,0.03,0.0275,22,800,0.0275,1,147.7048,-18.8836,"Rubble","Back Reef Slope",56.3193984960039,43.888676212192,"Rubble","Back Reef Slope"
"124","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_125",2025,0.0275,0.0225,18,800,0.0225,1,147.7048,-18.8836,"Rubble","Back Reef Slope",56.3193984960039,43.888676212192,"Rubble","Back Reef Slope"
"125","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_126",2020,0.0384615384615385,0.0354609929078014,20,564,0.0354609929078014,1,147.7093,-18.8828,"Sand","Sheltered Reef Slope",0,0,NA,NA
"126","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_126",2021,0.075,0.0535714285714286,30,560,0.0535714285714286,1,147.7093,-18.8828,"Sand","Sheltered Reef Slope",0,0,NA,NA
"127","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_126",2022,0.0233333333333333,0.013903743315508,13,935,0.013903743315508,0,147.7093,-18.8828,"Sand","Sheltered Reef Slope",0,0,NA,NA
"128","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_126",2023,0.0184210526315789,0.0105263157894737,8,760,0.0105263157894737,0,147.7093,-18.8828,"Sand","Sheltered Reef Slope",0,0,NA,NA
"129","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_126",2024,0.025,0.0225,18,800,0.0225,1,147.7093,-18.8828,"Sand","Sheltered Reef Slope",0,0,NA,NA
"130","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_126",2025,0.01,0.00625,5,800,0.00625,0,147.7093,-18.8828,"Sand","Sheltered Reef Slope",0,0,NA,NA
"131","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_127",2020,0.0224719101123595,0.0192307692307692,11,572,0.0192307692307692,0,147.7137,-18.8827,"Sand","Sheltered Reef Slope",50.3433023605849,0,"Sand",NA
"132","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_127",2022,0,0,0,300,0,0,147.7137,-18.8827,"Sand","Sheltered Reef Slope",50.3433023605849,0,"Sand",NA
"133","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_127",2023,0.01,0.0075,9,1200,0.0075,0,147.7137,-18.8827,"Sand","Sheltered Reef Slope",50.3433023605849,0,"Sand",NA
"134","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_127",2024,0,0,0,700,0,0,147.7137,-18.8827,"Sand","Sheltered Reef Slope",50.3433023605849,0,"Sand",NA
"135","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_13",2023,0.00333333333333333,0.00166666666666667,1,600,0.00166666666666667,0,147.7356,-18.8607,"Rock","Outer Reef Flat",0,0,NA,NA
"136","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_15",2020,0,0,0,695,0,0,147.7375,-18.8648,"Rock","Outer Reef Flat",0,0,NA,NA
"137","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_15",2023,0.00555555555555556,0.00277777777777778,1,360,0.00277777777777778,0,147.7375,-18.8648,"Rock","Outer Reef Flat",0,0,NA,NA
"138","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_16",2020,0.00291545189504373,0.00142247510668563,1,703,0.00142247510668563,0,147.7398,-18.8686,"Rock","Reef Slope",0,0,NA,NA
"139","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_16",2023,0.00307692307692308,0.00148148148148148,1,675,0.00148148148148148,0,147.7398,-18.8686,"Rock","Reef Slope",0,0,NA,NA
"140","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_19",2023,0.0123076923076923,0.00343137254901961,7,2040,0.00343137254901961,0,147.7423,-18.8724,"Rock","Reef Slope",0,0,NA,NA
"141","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_19",2025,0.00444444444444444,0.00222222222222222,2,900,0.00222222222222222,0,147.7423,-18.8724,"Rock","Reef Slope",0,0,NA,NA
"142","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_2",2020,0.015625,0.00826446280991736,5,605,0.00826446280991736,0,147.7803,-18.9138,"Rock","Outer Reef Flat",0,0,NA,NA
"143","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_20",2023,0,0,0,355,0,0,147.7449,-18.876,"Rock","Reef Crest",0,0,NA,NA
"144","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_20",2025,0.0019047619047619,0.000952380952380952,1,1050,0.000952380952380952,0,147.7449,-18.876,"Rock","Reef Crest",0,0,NA,NA
"145","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_22",2023,0.00317460317460317,0.000938967136150235,1,1065,0.000938967136150235,0,147.7478,-18.8793,"Rock","Reef Slope",0,0,NA,NA
"146","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_24",2021,0.009375,0.009375,3,320,0.009375,0,147.7506,-18.8825,"Rock","Outer Reef Flat",0,0,NA,NA
"147","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_24",2023,0.00317460317460317,0.00204081632653061,2,980,0.00204081632653061,0,147.7506,-18.8825,"Rock","Outer Reef Flat",0,0,NA,NA
"148","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_25",2020,0,0,0,255,0,0,147.7908,-18.9534,"Rock","Outer Reef Flat",0,0,NA,NA
"149","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_26",2023,0.00285714285714286,0.00285714285714286,1,350,0.00285714285714286,0,147.7518,-18.8861,"Rock","Outer Reef Flat",0,0,NA,NA
"150","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_27",2020,0.00381679389312977,0.00381679389312977,1,262,0.00381679389312977,0,147.7862,-18.9545,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"151","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_28",2020,0.00746268656716418,0.00746268656716418,2,268,0.00746268656716418,0,147.7813,-18.9552,"Rock","Outer Reef Flat",0,0,NA,NA
"152","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_29",2021,0,0,0,240,0,0,147.7461,-18.8873,"Rock","Reef Slope",79.1285200916496,0,"Rock",NA
"153","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_29",2023,0.04,0.0270676691729323,18,665,0.0270676691729323,1,147.7461,-18.8873,"Rock","Reef Slope",79.1285200916496,0,"Rock",NA
"154","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_3",2023,0.00263157894736842,0.00131578947368421,1,760,0.00131578947368421,0,147.7225,-18.8418,"Rock","Outer Reef Flat",0,0,NA,NA
"155","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_30",2020,0,0,0,694,0,0,147.7427,-18.8842,"Rubble","Sheltered Reef Slope",0,0,NA,NA
"156","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_30",2021,0.0333333333333333,0.01875,9,480,0.01875,0,147.7427,-18.8842,"Rubble","Sheltered Reef Slope",0,0,NA,NA
"157","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_30",2023,0.04,0.0150170648464164,22,1465,0.0150170648464164,0,147.7427,-18.8842,"Rubble","Sheltered Reef Slope",0,0,NA,NA
"158","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_30",2025,0.0523809523809524,0.0221238938053097,50,2260,0.0221238938053097,1,147.7427,-18.8842,"Rubble","Sheltered Reef Slope",0,0,NA,NA
"159","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_31",2020,0.0153256704980843,0.0153256704980843,4,261,0.0153256704980843,0,147.7764,-18.9558,"Rock","Outer Reef Flat",0,0,NA,NA
"160","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_32",2020,0.0415094339622641,0.0415094339622641,11,265,0.0415094339622641,1,147.7716,-18.9562,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"161","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_32",2021,0.0214285714285714,0.0214285714285714,6,280,0.0214285714285714,1,147.7716,-18.9562,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"162","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_33",2020,0.00298507462686567,0.00287769784172662,2,695,0.00287769784172662,0,147.741,-18.8799,"Sand","Sheltered Reef Slope",38.5594632202518,0,"Sand",NA
"163","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_33",2021,0.0166666666666667,0.0166666666666667,4,240,0.0166666666666667,0,147.741,-18.8799,"Sand","Sheltered Reef Slope",38.5594632202518,0,"Sand",NA
"164","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_33",2023,0.005,0.00375,3,800,0.00375,0,147.741,-18.8799,"Sand","Sheltered Reef Slope",38.5594632202518,0,"Sand",NA
"165","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_33",2025,0.02,0.0141176470588235,24,1700,0.0141176470588235,0,147.741,-18.8799,"Sand","Sheltered Reef Slope",38.5594632202518,0,"Sand",NA
"166","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_35",2023,0.02,0.0133333333333333,16,1200,0.0133333333333333,0,147.7395,-18.876,"Coral/Algae","Back Reef Slope",63.9873112374973,0,"Coral/Algae",NA
"167","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_35",2025,0.0114285714285714,0.0114285714285714,8,700,0.0114285714285714,0,147.7395,-18.876,"Coral/Algae","Back Reef Slope",63.9873112374973,0,"Coral/Algae",NA
"168","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_36",2021,0.0178571428571429,0.0178571428571429,5,280,0.0178571428571429,0,147.7369,-18.8722,NA,"Back Reef Slope",133.181714446903,0,NA,NA
"169","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_36",2025,0.0125,0.01,8,800,0.01,0,147.7369,-18.8722,NA,"Back Reef Slope",133.181714446903,0,NA,NA
"170","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_38",2021,0.0142857142857143,0.00892857142857143,5,560,0.00892857142857143,0,147.7346,-18.8683,"Sand","Back Reef Slope",58.9358814121816,0,"Sand",NA
"171","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_38",2025,0.005,0.005,2,400,0.005,0,147.7346,-18.8683,"Sand","Back Reef Slope",58.9358814121816,0,"Sand",NA
"172","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_39",2021,0.00357142857142857,0.00357142857142857,1,280,0.00357142857142857,0,147.7577,-18.9577,"Coral/Algae","Reef Slope",37.4981969349898,0,"Coral/Algae",NA
"173","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_4",2023,0.0131578947368421,0.0118421052631579,9,760,0.0118421052631579,0,147.7266,-18.8446,"Rock","Reef Crest",0,0,NA,NA
"174","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_40",2022,0.00666666666666667,0.00666666666666667,2,300,0.00666666666666667,0,147.7524,-18.958,"Rock","Outer Reef Flat",0,0,NA,NA
"175","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_41",2020,0,0,0,622,0,0,147.7326,-18.8642,NA,"Sheltered Reef Slope",116.510454018602,0,NA,NA
"176","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_41",2021,0.0107142857142857,0.00892857142857143,5,560,0.00892857142857143,0,147.7326,-18.8642,NA,"Sheltered Reef Slope",116.510454018602,0,NA,NA
"177","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_41",2025,0.005,0.005,2,400,0.005,0,147.7326,-18.8642,NA,"Sheltered Reef Slope",116.510454018602,0,NA,NA
"178","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_42",2021,0.0142857142857143,0.0142857142857143,4,280,0.0142857142857143,0,147.7476,-18.9572,"Rock","Back Reef Slope",0,0,NA,NA
"179","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_43",2021,0.00714285714285714,0.00714285714285714,2,280,0.00714285714285714,0,147.7309,-18.8599,"Sand","Sheltered Reef Slope",93.1053980379296,0,"Sand",NA
"180","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_45",2020,0.0852941176470588,0.0661290322580645,41,620,0.0661290322580645,1,147.7431,-18.9558,"Rock","Back Reef Slope",50.565572317323,0,"Rock",NA
"181","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_45",2021,0.0299625468164794,0.0299625468164794,8,267,0.0299625468164794,1,147.7431,-18.9558,"Rock","Back Reef Slope",50.565572317323,0,"Rock",NA
"182","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_45",2022,0.0466666666666667,0.0466666666666667,14,300,0.0466666666666667,1,147.7431,-18.9558,"Rock","Back Reef Slope",50.565572317323,0,"Rock",NA
"183","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_47",2020,0.128125,0.0916666666666667,55,600,0.0916666666666667,1,147.7385,-18.9542,"Coral/Algae","Reef Slope",0,0,NA,NA
"184","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_47",2021,0.0958333333333333,0.0723172628304821,93,1286,0.0723172628304821,1,147.7385,-18.9542,"Coral/Algae","Reef Slope",0,0,NA,NA
"185","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_47",2022,0.0108303249097473,0.00594732370433305,7,1177,0.00594732370433305,0,147.7385,-18.9542,"Coral/Algae","Reef Slope",0,0,NA,NA
"186","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_48",2020,0.114705882352941,0.108064516129032,67,620,0.108064516129032,1,147.7341,-18.9517,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"187","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_48",2021,0.015748031496063,0.015748031496063,4,254,0.015748031496063,0,147.7341,-18.9517,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"188","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_48",2022,0.012,0.008,4,500,0.008,0,147.7341,-18.9517,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"189","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_48",2024,0.00666666666666667,0.00350877192982456,2,570,0.00350877192982456,0,147.7341,-18.9517,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"190","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_50",2020,0.00655737704918033,0.00473372781065089,4,845,0.00473372781065089,0,147.7205,-18.8457,"Rock","Sheltered Reef Slope",0,0,NA,NA
"191","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_51",2020,0.12463768115942,0.0896,56,625,0.0896,1,147.7301,-18.9492,"Rock","Outer Reef Flat",0,0,NA,NA
"192","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_51",2021,0.24,0.137055837563452,135,985,0.137055837563452,1,147.7301,-18.9492,"Rock","Outer Reef Flat",0,0,NA,NA
"193","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_51",2022,0.024024024024024,0.0139335476956056,13,933,0.0139335476956056,0,147.7301,-18.9492,"Rock","Outer Reef Flat",0,0,NA,NA
"194","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_52",2020,0.182142857142857,0.113938053097345,103,904,0.113938053097345,1,147.7265,-18.9463,"Rock","Back Reef Slope",0,0,NA,NA
"195","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_52",2021,0.153543307086614,0.11119936457506,140,1259,0.11119936457506,1,147.7265,-18.9463,"Rock","Back Reef Slope",0,0,NA,NA
"196","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_52",2022,0.04,0.0205655526992288,24,1167,0.0205655526992288,1,147.7265,-18.9463,"Rock","Back Reef Slope",0,0,NA,NA
"197","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_52",2023,0.0844444444444444,0.0506172839506173,41,810,0.0506172839506173,1,147.7265,-18.9463,"Rock","Back Reef Slope",0,0,NA,NA
"198","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_52",2024,0.037037037037037,0.0245614035087719,14,570,0.0245614035087719,1,147.7265,-18.9463,"Rock","Back Reef Slope",0,0,NA,NA
"199","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_53",2020,0.00714285714285714,0.00468384074941452,4,854,0.00468384074941452,0,147.7163,-18.8445,"Rock","Sheltered Reef Slope",0,0,NA,NA
"200","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_53",2022,0.016,0.006,6,1000,0.006,0,147.7163,-18.8445,"Rock","Sheltered Reef Slope",0,0,NA,NA
"201","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_53",2025,0.00571428571428571,0.00285714285714286,2,700,0.00285714285714286,0,147.7163,-18.8445,"Rock","Sheltered Reef Slope",0,0,NA,NA
"202","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_54",2020,0.207142857142857,0.120708748615725,109,903,0.120708748615725,1,147.7232,-18.9423,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"203","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_54",2021,0.0866141732283465,0.0866141732283465,22,254,0.0866141732283465,1,147.7232,-18.9423,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"204","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_54",2022,0.0350877192982456,0.0251046025104603,12,478,0.0251046025104603,1,147.7232,-18.9423,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"205","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_54",2023,0.0377777777777778,0.0229508196721311,21,915,0.0229508196721311,1,147.7232,-18.9423,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"206","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_54",2024,0.0372093023255814,0.036046511627907,31,860,0.036046511627907,1,147.7232,-18.9423,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"207","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_55",2020,0.189285714285714,0.130820399113082,118,902,0.130820399113082,1,147.7205,-18.9386,"Rubble","Back Reef Slope",0,0,NA,NA
"208","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_55",2021,0.0760456273764259,0.0760456273764259,20,263,0.0760456273764259,1,147.7205,-18.9386,"Rubble","Back Reef Slope",0,0,NA,NA
"209","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_55",2022,0.027027027027027,0.027027027027027,6,222,0.027027027027027,1,147.7205,-18.9386,"Rubble","Back Reef Slope",0,0,NA,NA
"210","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_55",2023,0.00789473684210526,0.00657894736842105,5,760,0.00657894736842105,0,147.7205,-18.9386,"Rubble","Back Reef Slope",0,0,NA,NA
"211","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_55",2024,0.0488372093023256,0.0325581395348837,28,860,0.0325581395348837,1,147.7205,-18.9386,"Rubble","Back Reef Slope",0,0,NA,NA
"212","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_56",2022,0.04,0.024,12,500,0.024,1,147.7102,-18.8432,"Rock","Outer Reef Flat",0,0,NA,NA
"213","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_56",2023,0.0157894736842105,0.0102564102564103,16,1560,0.0102564102564103,0,147.7102,-18.8432,"Rock","Outer Reef Flat",0,0,NA,NA
"214","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_56",2025,0.02,0.0135714285714286,19,1400,0.0135714285714286,0,147.7102,-18.8432,"Rock","Outer Reef Flat",0,0,NA,NA
"215","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_57",2020,0.108882521489971,0.095389507154213,60,629,0.095389507154213,1,147.7181,-18.9347,"Rock","Sheltered Reef Slope",52.3915802968147,0,"Rock",NA
"216","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_57",2021,0.0909090909090909,0.0909090909090909,24,264,0.0909090909090909,1,147.7181,-18.9347,"Rock","Sheltered Reef Slope",52.3915802968147,0,"Rock",NA
"217","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_57",2022,0.0766666666666667,0.0471584038694075,39,827,0.0471584038694075,1,147.7181,-18.9347,"Rock","Sheltered Reef Slope",52.3915802968147,0,"Rock",NA
"218","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_57",2023,0.0625,0.0340909090909091,90,2640,0.0340909090909091,1,147.7181,-18.9347,"Rock","Sheltered Reef Slope",52.3915802968147,0,"Rock",NA
"219","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_57",2025,0.225,0.106730769230769,444,4160,0.106730769230769,1,147.7181,-18.9347,"Rock","Sheltered Reef Slope",52.3915802968147,0,"Rock",NA
"220","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_58",2025,0.00857142857142857,0.00571428571428571,4,700,0.00571428571428571,0,147.7129,-18.8405,"Coral/Algae","Reef Slope",74.4597272230927,0,"Coral/Algae",NA
"221","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_60",2024,0,0,0,420,0,0,147.7133,-18.8654,"Sand","Sheltered Reef Slope",52.8586178096604,0,"Sand",NA
"222","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_61",2021,0.193181818181818,0.193181818181818,51,264,0.193181818181818,1,147.717,-18.9296,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"223","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_61",2022,0.12,0.0641646489104116,53,826,0.0641646489104116,1,147.717,-18.9296,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"224","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_61",2023,0.1175,0.0333333333333333,67,2010,0.0333333333333333,1,147.717,-18.9296,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"225","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_61",2024,0.179166666666667,0.0743445692883895,397,5340,0.0743445692883895,1,147.717,-18.9296,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"226","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_61",2025,0.16,0.0719794344473008,252,3501,0.0719794344473008,1,147.717,-18.9296,"Coral/Algae","Outer Reef Flat",0,0,NA,NA
"227","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_62",2022,0.3625,0.087032967032967,396,4550,0.087032967032967,1,147.7207,-18.9322,"Sand","Sheltered Reef Slope",0,0,NA,NA
"228","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_62",2024,0.00584795321637427,0.0029806259314456,4,1342,0.0029806259314456,0,147.7207,-18.9322,"Sand","Sheltered Reef Slope",0,0,NA,NA
"229","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_62",2025,0.01,0.01,4,400,0.01,0,147.7207,-18.9322,"Sand","Sheltered Reef Slope",0,0,NA,NA
"230","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_63",2021,0.009375,0.009375,3,320,0.009375,0,147.7143,-18.8697,"Sand","Sheltered Reef Slope",59.8136794781048,0,"Sand",NA
"231","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_63",2023,0.005,0.005,4,800,0.005,0,147.7143,-18.8697,"Sand","Sheltered Reef Slope",59.8136794781048,0,"Sand",NA
"232","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_63",2024,0.00833333333333333,0.00143953934740883,3,2084,0.00143953934740883,0,147.7143,-18.8697,"Sand","Sheltered Reef Slope",59.8136794781048,0,"Sand",NA
"233","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_64",2021,0.00714285714285714,0.00535714285714286,3,560,0.00535714285714286,0,147.7153,-18.8741,NA,"Sheltered Reef Slope",107.044078925834,57.0808667717591,NA,"Sheltered Reef Slope"
"234","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_64",2023,0,0,0,400,0,0,147.7153,-18.8741,NA,"Sheltered Reef Slope",107.044078925834,57.0808667717591,NA,"Sheltered Reef Slope"
"235","(Big) Broadhurst Reef (No 1) (18-100a)","BBR_18-100a_64",2024,0.00222222222222222,0.00222222222222222,2,900,0.00222222222222222,0,147.7153,-18.8741,NA,"Sheltered Reef Slope",107.044078925834,57.0808667717591,NA,"Sheltered Reef Slope"
